t,P
1,0.5
2,0.2760668006387651
3,0.1691445611421272
4,0.11468125566609097
5,0.08495845425628827
6,0.06752898599835988
7,0.05656753422896562
8,0.049227631693807714
9,0.04405015279030287
10,0.040246118906057296
11,0.03736370976575061
12,0.035128707529971576
13,0.03336530956526752
14,0.03195523052644886
15,0.030815616313478934
16,0.029886528644090526
17,0.02912349428486708
18,0.028492853013859114
19,0.027968724313270382
20,0.027530953937986564
21,0.02716367972470341
22,0.02685430413647314
23,0.02659274297118545
24,0.02637086683188755
25,0.02618208022307053
26,0.026021000736214668
27,0.025883212134620876
28,0.02576507269066313
29,0.025663565275832995
30,0.02557617929402801
31,0.02550081709854881
32,0.02543571937222881
33,0.0253794052933274
34,0.025330624301643345
35,0.025288317018594575
36,0.025251583430644202
37,0.02521965686615508
38,0.025191882616436945
39,0.025167700297701073
40,0.02514662924035415
41,0.02512825633919099
42,0.025112225912725765
43,0.025098231209724153
44,0.025086007271679606
45,0.02507532491584567
46,0.025065985647789606
47,0.025057817347794054
48,0.025050670603743025
49,0.0250444155858854
50,0.02503893937723447
51,0.025034143688243405
52,0.02502994289649955
53,0.025026262362061853
54,0.02502303697716434
55,0.02502020991566837
56,0.02501773155314337
57,0.02501555853301002
58,0.025013652957962658
59,0.02501198168904368
60,0.02501051573738088
61,0.02500922973581333
62,0.025008101479493765
63,0.025007111526127633
64,0.025006242847839005
65,0.025005480527781444
66,0.02500481149557122
67,0.025004224296437682
68,0.025003708889683906
69,0.025003256472647912
70,0.0250028593268677
71,0.02500251068359254
72,0.025002204606162686
73,0.025001935887105187
74,0.02500169995807544
75,0.025001492811017705
76,0.025001310929128013
77,0.02500115122638592
78,0.02500101099457911
79,0.02500088785688297
80,0.025000779727175914
81,0.025000684774375875
82,0.02500060139117278
83,0.02500052816661135
84,0.02500046386204679
85,0.025000407390055664
86,0.025000357795936855
87,0.02500031424148256
88,0.02500027599073946
89,0.025000242397515082
90,0.02500021289441426
91,0.025000186983217737
92,0.025000164226438117
93,0.02500014423990841
94,0.02500012668627673
95,0.025000111269295827
96,0.025000097728810344
97,0.025000085836356184
98,0.025000075391297033
99,0.025000066217432605
100,0.025000058160020544
101,0.02500005108316174
102,0.025000044867504574
103,0.025000039408228942
104,0.025000034613276316
105,0.025000030401795235
106,0.025000026702776606
107,0.025000023453855002
108,0.02500002060025624
109,0.025000018093872978
110,0.02500001589245316
111,0.02500001395888705
112,0.025000012260581312
113,0.025000010768909182
114,0.025000009458727657
115,0.02500000830795346
116,0.025000007297190607
117,0.02500000640940337
118,0.025000005629629007
119,0.025000004944725485
120,0.025000004343149845
121,0.02500000381476373
122,0.025000003350662332
123,0.025000002943024336
124,0.025000002584980075
125,0.02500000227049578
126,0.025000001994271725
127,0.025000001751653046
128,0.025000001538551236
129,0.0250000013513752
130,0.025000001186970766
131,0.025000001042567527
132,0.025000000915732134
133,0.02500000080432725
134,0.02500000070647564
135,0.0250000006205284
136,0.025000000545037267
137,0.025000000478730154
138,0.025000000420489756
139,0.025000000369334696
140,0.025000000324403
141,0.025000000284937512
142,0.02500000025027326
143,0.025000000219826124
144,0.025000000193083054
145,0.025000000169593462
146,0.025000000148961494
147,0.025000000130839535
148,0.025000000114922222
149,0.025000000100941323
150,0.025000000088661285
151,0.025000000077875183
152,0.025000000068401272
153,0.0250000000600799
154,0.025000000052770876
155,0.025000000046351036
156,0.02500000004071219
157,0.025000000035759355
158,0.025000000031409054
159,0.025000000027587982
160,0.025000000024231778
161,0.025000000021283865
162,0.025000000018694568
163,0.025000000016420287
164,0.025000000014422673
165,0.02500000001266809
166,0.025000000011126955
167,0.025000000009773315
168,0.025000000008584333
169,0.025000000007540008
170,0.025000000006622735
171,0.025000000005817046
172,0.02500000000510937
173,0.025000000004487783
174,0.025000000003941824
175,0.02500000000346228
176,0.025000000003041083
177,0.025000000002671115
178,0.025000000002346166
179,0.025000000002060742
180,0.025000000001810047
181,0.025000000001589834
182,0.025000000001396426
183,0.02500000000122654
184,0.025000000001077327
185,0.025000000000946272
186,0.025000000000831146
187,0.025000000000730042
188,0.02500000000064122
189,0.025000000000563204
190,0.02500000000049469
191,0.025000000000434515
192,0.025000000000381644
193,0.025000000000335226
194,0.025000000000294436
195,0.025000000000258614
196,0.025000000000227156
197,0.02500000000019953
198,0.02500000000017526
199,0.02500000000015392
200,0.0250000000001352
201,0.025000000000118754
202,0.025000000000104307
203,0.025000000000091626
204,0.025000000000080475
205,0.02500000000007068
206,0.025000000000062084
207,0.025000000000054534
208,0.025000000000047894
209,0.025000000000042065
210,0.025000000000036954
